square_feet,num_bedrooms,lot_size,year_built,price
2045.4902125929834,4,5773.617041378406,2020,757248.5885992958
1426.1987068506658,0,5646.335428369563,1970,560215.9062715487
2266.716850648163,2,576.2761773409866,1951,459154.7626978985
1113.4951080722667,3,5195.3521970976635,1980,536367.5640478333
1266.752310385901,2,6993.141021158895,1992,604543.7750394495
669.5195332420043,3,4859.668577082706,1988,403708.8985571044
1370.2266612080414,3,6026.2115963521655,1994,626900.1495605069
1761.0712729669679,2,6956.84422405607,1957,728366.9463808839
980.0470364372345,1,7216.365633475033,1992,577512.6837397388
1655.625077271768,4,6153.113926111533,2041,728676.7212260662
1977.6502791188764,5,3221.5183435433514,1997,661229.1143897546
1735.7341785679978,5,3419.0510891093763,2017,576139.1121607434
989.4187712198499,2,6903.099541148085,1989,528062.6121689726
1741.3439436046065,3,6843.603003954504,1988,737249.2279197131
1461.081401493599,7,6766.219554294318,1976,686486.1735263836
1966.295415936545,0,5449.369451503771,1951,616302.8994198833
2307.7914117741157,2,6929.703266194915,1955,817210.574610556
1621.669724661346,3,4908.827967289004,1975,599651.3575721434
1655.6543367214424,4,5394.584531262413,2013,662578.5212926746
1191.3734067265384,1,6677.881000939225,1968,544562.6434188511
1256.437308117652,1,3698.714861756346,1968,451672.3512769506
3898.1692921712456,3,31901.439917111125,1984,2421709.8778489786
1678.5562857558732,2,4560.656224324976,2009,610760.5510918358
800.3469125990292,0,5999.7282474807425,1987,503988.5348147963
1078.376702341904,2,4507.875023740103,2023,482667.39632886293
1382.689715021293,0,6716.902233313331,1980,581872.5512514303
1233.6495801690444,1,6027.200213139433,1956,520251.7652931557
722.0521768981863,4,5467.571823581496,1986,462877.30623160204
1941.8299687433362,0,4654.7454001183605,1993,638970.0527410391
1591.671002869176,1,6744.641273441356,2023,703741.5430887764
75.72868968496232,0,6543.39742129669,2002,371356.7169321129
439.6499236824668,3,523.537533350056,1967,106076.0729201873
2238.765040527631,2,5176.813772583695,1957,732468.9888161761
2719.8762031696365,3,7045.14086401928,2007,951589.2602670399
934.5557823370422,1,9113.087129659083,1989,683911.4295821252
1123.1319178212552,1,4509.223767994259,1962,448942.0788915181
1040.6567442569528,2,6111.025292684497,1971,533817.677868691
1174.988032796551,0,2006.941489819842,1978,344740.0266549464
1575.1968932381037,5,3481.734676892604,1986,554080.2836925973
1030.0484494455677,2,3461.7153004254033,1996,427949.91010773455
2245.363068424976,2,4573.114258139584,1982,726311.3771946231
2537.7003993227195,2,5579.549713792826,1997,827447.9889482146
879.1197122591878,2,5515.505080285501,1986,491779.2716178829
1654.9103551135138,3,2624.8031619409744,1992,502427.515234007
1447.0258228479322,0,4069.3790864398934,2032,573676.4632005707
1624.110293150168,1,5363.73251011699,1970,579480.8380946977
935.4741143913853,3,6443.34412808647,1969,564280.8379408169
2196.0011431722996,0,5359.788302306957,1998,724386.4847369209
1481.481601475794,1,3776.4618181894293,1971,457503.9091622693
1750.4222374722285,2,6276.102202881514,1943,649451.6459367372
1839.798874467338,3,3569.3925814800637,1965,547808.3708179732
1757.1273780089175,2,1937.7849948885555,1991,496127.59632598574
2003.756844918461,4,1266.9200972787676,1966,477044.89426158275
877.130610644006,3,5428.187488260408,1983,470911.827877526
915.660981190234,4,4930.576460589514,2002,453870.2046486119
1339.3070791735033,2,3349.0056064149767,1988,454265.56977046793
1398.903673783053,4,6094.194762340076,1975,571012.8863410352
7218.672836995393,2,3746.0658844244654,1994,1633359.8051505873
1359.3362214408933,3,6473.687794184867,1981,641759.9271203079
1124.1044749524078,4,5597.505816731373,1971,551412.1890000667
3253.574825383443,2,5097.043255889654,1985,939076.2791068706
1597.3037276186215,1,3754.701276531096,1965,482856.28648769483
1361.5933500555398,4,4557.492752828456,1986,545239.0805296912
390.3498136262324,1,5171.786012586661,1975,341587.21257276816
2465.1272930648925,2,27935.579321666293,1989,1895637.1309124422
1947.5191570380578,3,1837.618595935733,1970,531452.7272397412
986.7423502944699,1,7147.263499719544,1982,584258.8908563845
1970.385593994108,2,3020.743726859325,1960,540695.0216651945
1187.1613562518937,2,7192.938467621767,1953,590616.9114113577
1381.5906966299956,3,3454.3495709248564,1970,473203.274031193
1354.8627279056743,3,6838.152965975537,1985,607045.4965114258
1591.9247723768474,4,1039.0243116416505,2016,441392.62240704003
1389.5152002333884,4,4775.343900618341,1992,555030.5501176388
1012.7353476646792,2,4734.732507234853,2002,461251.2946967802
1555.461294854933,3,3911.2345509496345,1956,507031.98066074913
816.4310967698772,1,5926.412584198246,1996,521560.57910087815
1407.7373211720753,0,3751.309220573552,1967,468929.7824884329
2282.3218279070034,4,4928.347921780097,1927,678458.1818747496
1294.5928560227076,2,2818.0671395696036,1957,408273.58381014486
2359.6889531036486,1,3788.278358482213,2019,738338.8172765604
1332.7493820795257,2,2599.4071858884477,1970,425012.9093685829
2204.67372009279,2,3965.4230997992554,2025,705398.5064069242
1602.1945158014885,2,3888.9064410262667,1955,496945.48965749954
2226.7670385786587,7,5026.003783755814,1974,774618.0631757943
1249.2989265571816,3,2066.429618768646,1999,410050.9739583037
1373.823248936856,0,5646.158546232058,1974,568976.4414995288
1799.9643649981022,4,2580.6105143177847,2010,571726.834749149
1890.9114358886552,1,5519.765588496847,1955,660161.6209089601
1885.4325969434835,4,5471.229116217132,1950,649943.270968342
1487.9374564449984,2,5027.858583825892,1983,598328.3017929808
1801.5937155411716,2,4342.763048502031,1969,590408.8876271838
2312.979457681032,2,8808.273179146014,2024,1008514.7679460123
2190.727039345243,4,8499.16780841084,1954,863320.0419277993
1161.4191442439442,2,5151.609116387453,1999,563583.5607314665
1712.7287808924823,2,6571.600317301664,1960,675083.9877128326
2158.79876780398,4,5336.921952539228,1959,704577.4911154684
1670.575987408322,4,4845.796581171791,1985,611727.3098591674
1889.83026613467,5,4383.931431628517,2006,666755.6786444734
1398.2098199488191,1,4241.744518025026,1968,498212.5088190535
1968.7850688132792,1,6318.49133686481,1947,697138.2903666064
1752.0232577589222,1,3028.5479073289125,1969,489358.04683945846
4522.032292093796,3,4731.965666654165,1964,1154517.6499062476
2094.508265553776,2,3725.2257453869647,2008,696008.3475523407
2221.816001734407,4,4013.754355200456,1954,693601.7815089185
1571.4715473818533,6,2612.149987201889,2014,547628.2822299456
1959.5770868050008,1,2612.72633648704,2000,553311.8037487161
707.9320284972551,3,1393.72064748811,1985,248673.06460822176
1615.3504528593417,2,5041.772976591924,1954,581429.0988560729
2022.5442370423766,3,5498.617191283458,1982,690983.85566868
1716.4799126803482,2,9853.432972691044,1952,822820.100422155
1344.866621703272,2,6363.905942589928,1986,579796.939992599
1445.1950980370846,2,4127.228218946862,1978,521384.89300686563
1815.4058422773887,5,8026.8994864842625,1959,806370.0615737457
1780.3922631841172,4,5715.574720696566,2001,693193.4594256643
1023.0302903016775,4,5028.546135672868,1971,518513.10010977957
2045.7534259612307,0,301.9396167860241,2004,423732.35277150053
1794.2892022103047,3,3838.9531003905545,2013,584517.9978573923
2221.88230203663,4,2496.9211516191117,1978,611711.554359481
1191.1791615331517,0,9563.303673077686,1949,706342.9820127578
920.8176554037286,4,4992.794921818863,2010,537481.8310008462
1640.0805794098035,3,4947.188486082146,1963,579197.8549286892
998.0213139592507,3,3156.2803737493737,1984,412991.89814794477
1984.0923302664305,2,6141.225994439062,1973,716109.5963852251
861.6257120898453,4,5543.157674390747,1958,464030.48013869
1174.1998261970914,3,5091.143679807627,2022,579070.347979533
2419.0918383975613,2,5734.574626802681,1975,798593.5565879147
597.5589496677405,3,3473.4816869149663,1947,258658.03113961144
1010.6181421088463,3,4460.250129413257,1971,475666.94188695005
1468.703436050239,2,5208.402207903752,1964,585762.6246881844
1458.4472136856525,4,2187.3650726563324,1949,397546.4423397565
1792.2064902362422,0,5211.7889062304685,2019,665946.8140275201
1875.2895837608828,1,1965.6526066566416,1971,484221.15081066336
2376.1352217118115,4,2778.8483090683426,1998,677382.9351122576
1370.5727998150842,2,7446.16613419065,1987,662416.763595641
1809.855722983068,1,1246.894587916252,1967,407883.4066336652
1553.2151138459485,5,3574.3084346456712,1974,532847.3630816443
1577.5953419294897,1,4344.210566974164,1996,582184.1771197935
1505.1165305097936,3,7326.327504309919,1960,688211.6844093433
1250.1349119241847,5,495.0096854504691,1969,306365.18001563824
1230.5790719036308,0,5520.884526667112,1959,516594.01492704876
1462.7770421169164,2,5515.100781445529,1941,492339.5950830582
6680.076715676551,2,4108.994957198456,2011,1615440.405002675
1348.4101085828622,0,4961.160788224534,1995,497945.78555223724
1923.7108385752108,2,654.6609079719274,1969,419226.3942855759
1658.0779785913892,0,5670.116058168235,1989,601728.0007341667
1161.1275147375743,3,2999.3373507888505,1990,396298.74097253924
1542.8435807016795,3,2972.2080954149246,1961,491395.65665865253
1324.0393410917454,1,4025.594157610146,1964,450733.5520726185
1702.4908554804779,4,8530.908480562193,1954,787973.6727588195
1245.5181871462505,0,5784.831934357534,1979,536406.8225695431
1008.8529828726603,3,5907.017425108935,1981,537662.2843744413
2211.1849308492538,4,3804.979610616717,2014,708022.4045218917
3322.857137808445,0,14103.669626576117,1972,1336095.0644067232
4137.7538311938315,3,4487.64049500924,1978,1099858.127378171
2260.6580259612256,2,7434.317041650993,1999,852972.3256115685
1913.023585720753,0,4737.054808656664,1971,579325.8196037888
1735.707778193202,3,3335.2888537915424,1968,523343.69510889926
2093.51515278019,1,7211.051865915968,1992,831270.8196645227
543.359877671101,2,5483.924543132068,1945,384872.63753309345
2074.3186747143577,3,5401.138394461886,1959,686947.6119778086
889.6437870429207,2,3898.926301016833,1969,374889.9183730572
2544.2213864349624,0,7042.766590858797,1948,822549.9058055846
1872.5026564386405,2,3562.335224782539,1976,610152.2521980719
836.9761569589808,3,4280.462708421828,1971,410057.07585751865
1257.3470823160658,5,3515.031534923232,2004,509821.8261531961
1951.9674205430977,1,5873.119608315335,1932,666655.133605023
3820.1579260090875,4,23298.153774750717,1993,1986715.0571198836
1554.704235916485,3,2525.146723554855,2006,488017.34044462565
4305.268950399861,2,4629.424682244584,1980,1108598.027210502
1200.3124885231136,3,1811.1446824112659,1980,359187.7066369048
1840.7503486863122,3,4920.88969228669,1980,643450.1096214
1557.8373171464293,3,8102.303951045045,2003,784235.2518542777
1459.238663449177,2,3991.640337984657,1986,518468.6673052142
1831.0653372605234,1,5227.034690502496,2011,683217.6035215411
1592.3702894478622,3,1784.6779457638827,2020,476093.623575595
644.9158036716872,4,5615.603537784118,1953,424336.0414298652
2093.839694230782,3,2641.920417680395,1970,530899.9460395339
1019.9768523602681,3,1690.2251275434078,1977,333833.1803432736
1653.6497604383046,3,6799.199750866502,1996,723619.7091489459
1571.6942336711256,3,4261.445721507594,1944,541371.3350067978
925.602982420672,3,6358.746565913007,1993,488132.817215911
1722.3013341100705,2,2608.2338759296313,2003,559639.4547141102
1690.5791924413888,4,6506.683242209065,2005,725658.2080356275
1395.3430902103191,6,6366.657985622139,2001,700565.1736579211
1619.7022502676884,3,3839.893517259914,1989,534137.0073740227
2315.9284495445545,5,5404.657592845604,1965,780674.0476524425
1040.3077042067882,2,9148.165339499947,1929,613401.4965528819
2040.3903627773109,3,6119.58089586208,1996,747581.73813465
2415.7293829271766,2,2359.533585958716,2003,682403.1829607069
2664.089599856615,1,3701.444909867986,1980,724076.5174494553
1726.7671507569898,4,8227.422538117295,1975,796073.2145208571
930.5834411096155,2,6244.414288086804,2000,555738.7572400384
1800.6033744645574,0,5001.0559177131945,1951,591087.1085380233
1374.5834917724762,3,4354.640322315729,2006,551657.0925731531
1213.1499980307105,6,6045.670976070999,1979,611212.7684590166
516.8217053119992,1,2910.381611957933,2021,347951.733365062
2170.2305258951737,4,8346.904180597074,1954,864238.9382682168
1776.2449772085738,5,4960.724402146638,1984,661307.1964833459
6044.941226371741,2,18564.50167682538,1973,2171226.417035769
1501.5230100767071,4,5321.147962099729,1988,636472.5187794875
1287.8818333009783,3,4908.975509397515,1968,544765.748241279
1565.3702886430456,0,4119.9110266060325,2008,559844.2134994945
1097.842120170004,2,6259.059168443622,1997,546661.2842015722
2026.8208983039199,6,3048.2534940453343,1961,631445.4850090726
1390.449735595568,0,5653.854747528325,1996,553855.7766351561
1959.227221971207,3,6951.633438689418,1955,750479.825633493
1585.2318854982855,2,4314.90159828447,1960,517705.94001349347
559.0754772511805,3,4742.924977122138,1969,366678.57737448317
1315.194831978183,2,6243.143779712102,1987,608771.4035873113
1134.5349800290405,5,2241.3615439709456,1979,394402.2175133609
1247.1266478690316,5,8908.314867500572,1958,731279.4880335405
964.9576168369238,1,8693.273992095332,1949,638929.4483533243
810.1909176055348,4,3056.686530917428,1967,350943.196097258
1234.5656135398397,4,10053.864851747243,1970,774723.2325895171
1951.1385868933235,5,5031.236667899206,1961,692071.2941393922
1487.902196804542,3,5807.460180673219,1961,622742.8581730621
1289.6773386173204,1,2169.2585158991715,1973,344846.23721568275
2226.630331660517,4,4538.267252310462,1953,697187.4303446237
1585.6841405949854,2,6476.933159990821,1977,672006.9409647561
3054.9592780026805,2,8991.334979567928,1992,1086607.3345117327
1324.2432579793456,5,1258.4161579482889,1980,405283.59575951594
1691.4944923704643,0,4229.956376574272,1982,548795.605562156
1634.2961394316285,3,5114.026249794169,2010,645072.069445465
1440.9657365044607,2,7634.23013467973,1937,643443.2175492012
1736.9164604558937,3,8731.549022289513,1956,790272.3241572838
1384.7376874098745,3,3564.1622185047963,2003,486230.1466693107
1174.3215531040855,3,5799.3759035052835,1969,515032.0881441954
4622.993334620341,5,17658.26201221504,1989,1898401.8687993195
2348.228184145019,2,836.141184232556,1984,518513.46907426504
887.8508818553171,1,4723.088032032452,1975,398896.7309835599
1401.7667082859514,1,3967.1407122248565,1975,440642.57499635883
1314.2795670021042,1,4314.624811839302,1951,446807.9190385959
1347.3876478226662,2,2869.7726738492547,1967,393504.367388846
1643.5620826009122,3,6906.27326782649,1967,723866.3831142343
1208.620671194209,2,5530.724698799257,1931,509456.7109656574
1846.552803631572,2,5857.633000661146,1983,671429.2038558173
1735.022093684101,1,5864.525901268311,1965,680279.4299071219
1778.905153175931,1,7780.415098034627,1980,774437.0952767493
796.6694515758888,0,3776.9643940161036,1961,322685.4823458105
1155.406090955216,3,9150.521745250531,2014,702619.1911560983
1038.9173379111874,5,6513.977233290703,1997,646301.1806985876
1407.1705116680914,1,4041.65152430942,1957,442725.22921381734
1598.2773882557874,0,7893.955768707466,2000,701445.2911473929
2098.623461822614,1,5850.97986648046,1952,714725.0943287386
926.827303490656,1,8266.863064602192,1986,663503.6620550263
1694.8070886854518,3,8741.930350743565,1962,815743.391644479
1571.79396825258,4,1097.7962719227503,1943,383526.78964770073
1733.8465858827167,3,5507.479322989147,2001,685038.3701593064
817.0221443997328,3,6367.138646400956,2004,552829.6723756006
1750.8913680837725,5,5320.036451705575,2002,703358.6679977686
1812.8154668230004,3,6104.599875359047,1966,689416.91561194
620.6302567884428,0,7116.848973699176,1956,458052.52212168486
3911.981040121306,3,6386.957823827987,2001,1151492.23665767
1258.0570829728392,3,3697.163992771103,1973,444390.32445578946
1820.421430633505,3,8595.373053699044,1968,806239.4372743177
1590.7133100569856,2,4087.7583450516236,1991,519671.4429800706
1871.3412091798612,1,5151.910535832175,1989,648896.9760916859
1355.6706805399308,1,4962.97372801522,1986,515511.00036572886
1823.5979698513706,5,5798.446245210558,1970,672570.1198864867
1879.5775801513234,0,6082.925456409576,1968,671659.6718738131
618.479922318633,2,5687.236579136923,1986,461897.85914746474
1408.0083318236605,3,5341.730876255884,1980,597054.5422975726
1323.4168535946558,2,5388.768603154672,1986,528711.7888042012
1711.7995327967305,1,3089.754841301294,2021,528055.0858930041
1657.1236662976369,0,2974.3377593311525,1961,479957.0449858493
1834.8362744150193,1,2391.0609989902937,1987,483870.5569617523
1294.25342771891,2,5145.361048658683,1978,529626.0749767757
1654.9994915827776,4,4628.308495614506,1978,611416.3650777718
1321.2772885947863,5,4619.921929997011,1976,521884.66512153513
1283.7209060901896,2,4024.7875518550127,1987,487091.0689337078
1166.1102217655568,2,3126.987250420808,1985,387890.8969757877
1223.2058791460026,5,8355.401628152882,1991,711383.9043578204
1962.3168414563843,2,7798.710873172004,1981,809794.5506327278
1747.8409439863024,3,6740.135461377508,1983,687715.0871955026
500.8996577339461,3,5157.2703806321815,1998,414852.9453376063
1195.7051383801497,1,3350.971676944653,1969,405296.8555447289
1000.8229796306046,2,8101.000985628154,1999,655264.4442958715
5119.171390404747,5,6926.752258488644,1996,1440650.173686675
1588.410436069699,2,3556.5248933254934,1969,531791.1404796914
964.0713834799222,4,6340.961234482425,1948,520366.8284730639
2334.5107626446966,0,4328.430601419744,1974,668735.5717774214
946.7370456291649,3,4462.222618890339,2031,495904.49013099563
2505.1022693831746,1,6317.088545345661,1976,833740.8417246458
860.2115166321493,3,1318.2515373367096,1967,255932.08159977943
1986.277224813365,0,6264.815478111042,1992,723308.0526923027
1627.2104216506066,2,7335.564123319615,1986,704180.456739967
1803.00497567282,5,1886.7416529521925,1954,465680.0594311547
1415.5891384049946,4,4791.101562925057,1981,535620.8003912579
1122.1042499208186,5,4611.461736042961,2000,559985.4716500506
2789.854668827159,5,4823.435903297491,1963,807265.4642224805
1060.0928232489728,2,6125.76172034871,2019,563448.5467113119
2977.358712258197,1,40805.40686568373,1963,2614373.940424442
1321.4853995966953,3,1964.252506638381,1997,427408.1927901469
1393.2764241440764,5,3563.111557495128,1986,506911.86913773115
1929.793943489901,2,3900.8857281828396,1972,617957.9165605969
1023.3356958706438,5,4034.512955635935,1982,444922.97447104816
1517.2205058529207,2,3980.386613618235,1930,478043.3150959719
966.0985392104035,5,2892.635161707292,1999,390144.5248622502
1021.4245425524786,2,3072.4821475787785,1986,426811.99844490236
1303.3305938363196,4,5737.346617745802,1980,563781.4812739638
2288.7266398817374,3,5498.76736742151,1978,766880.1105519634
1351.696270465101,1,59.12015538860578,1984,299970.7994810924
1002.8253126957438,2,4542.800169319963,1928,403981.0529541769
988.6037174007972,0,6227.035945460833,1974,499366.78757564694
1234.5015224990912,2,3724.520031497368,1967,437529.8920800181
838.4551032962509,4,3722.0765046209954,2012,426671.07532988215
1193.9165414225895,2,4032.8770323069257,1989,466487.1198672944
1140.4233403787898,1,696.3691973413897,1975,287180.71027872566
1000.9696863427935,3,7103.895235445837,1972,621599.1590726775
1723.8584629051388,1,4785.395711991542,1948,550891.6424804482
1057.5986429865495,5,4113.43549761698,1976,435795.4438865773
738.4065476081126,3,7390.093257849685,1968,533420.3314470816
1051.6788863423958,2,4778.669262885341,1996,536863.4271658326
558.4248959707081,3,6425.424057722663,1972,438882.6907208802
684.7633781424299,4,4626.207683676031,2004,465045.39592116885
1630.5276360899447,2,5592.240554129152,1980,659271.5712059755
2136.176750053384,3,5528.04016266734,1994,736565.5933098838
1575.8789961243701,6,4360.304953490312,1963,587570.708483095
1575.1508807309388,2,5228.455297324079,1972,621020.8734749624
809.9492708925543,2,8257.231091142585,1945,552268.8539158903
1710.486472194695,2,6397.6568404050695,1989,686908.5292571452
1664.3812051517402,3,4871.723306814015,1986,600828.7880920758
1015.8277725681824,0,6100.104198049104,1982,489875.6298022343
1121.6024557152696,5,6992.095371611633,1951,581939.7088223154
1268.4193189573004,4,7400.523499477658,1971,630231.2334300978
1626.1201982133387,3,5183.504968896746,1977,612080.9574526895
1177.4401226974378,5,5723.272050095268,1987,563252.1624230781
1775.7426880202338,5,5246.4096135689715,1980,672144.7365183103
1616.1268485805017,1,3639.9505568430186,1985,489104.98463417875
2044.3743098520931,5,4255.586447857894,2017,715271.7890076024
2044.475298483683,1,4056.136268421133,1981,639372.4523499717
