monthly_charges,total_charges,tenure_months,contract_type,num_services,customer_age,churned
4.1224211265119095,2213.344514018421,10,0,1,76,1
67.54665878785906,4289.098171262067,107,1,7,42,1
114.03385942266138,2725.9943844283325,15,0,5,48,1
233.4519330333388,920.7804103455492,64,2,4,71,0
18.953446606297664,1230.7286746816071,32,0,4,8,0
162.77827836878558,2758.271849079079,85,2,8,7,0
194.73488378786845,1852.4992914749414,92,0,0,60,0
38.198390644074024,3124.5004679439407,28,2,3,59,1
239.03542284730125,4720.141839175262,80,1,0,22,1
113.28924732499416,730.9000661254236,106,2,7,43,0
59.343020313925436,1054.9919835826506,54,1,7,1,1
77.94191806140856,836.9599960656667,6,1,2,8,0
42.997186743065896,2026.6650543673109,22,2,2,25,0
30.45029846709555,1384.3065536816396,11,0,3,10,0
57.558658707634976,4048.644589963632,28,0,4,45,0
3.545655676351778,1491.492951016521,40,0,6,14,0
120.22932764646707,1860.4171599716437,36,0,3,40,0
36.69104536789402,2038.2215627179703,26,0,3,6,0
2.4732491543936774,1261.713981940682,55,1,10,23,0
18.839083972011466,1608.4358359951766,41,0,4,5,0
58.44422225928699,2375.5239342115597,22,1,6,14,0
69.27206033476403,1588.3736260922938,61,1,2,18,0
67.27219101208283,1872.0299165219585,31,1,4,35,0
123.2870774722537,924.9331046792415,1,2,1,12,0
90.32733003059582,536.8738041866678,11,2,2,38,0
107.83852736712282,3735.6280696481863,37,1,7,78,0
125.81058671321915,2189.0849521536406,51,2,6,15,0
105.04963762616092,1743.0369668606536,15,0,0,18,0
84.16814737959606,963.3668228583601,71,0,1,48,0
39.583708869064196,521.4568324819066,5,1,1,34,0
112.90603119897419,3785.2309331879505,17,0,3,33,1
132.58148683262806,1364.836028564531,34,1,10,40,1
99.2880066998413,3280.5603952724427,31,1,10,80,0
175.2378175814546,1034.7840547510946,25,0,6,3,0
110.97267745262653,1031.2616663475492,39,2,4,69,0
76.33303042878677,1301.7042484356452,69,0,3,26,0
184.56246513615878,285.0278208817101,26,0,1,26,0
136.46662924156726,113.56419917719779,37,1,4,45,1
65.15806617442851,4181.766408937401,9,1,0,52,1
138.55207485762395,1219.8182642076652,53,1,0,26,0
16.913576706395837,146.2885672099565,7,1,1,41,1
106.22662539865597,2387.951910645277,2,2,3,47,1
13.631783670303243,8970.255398325255,102,2,1,53,1
86.51984411457227,313.9325510943287,18,2,4,62,0
125.41867381033175,1170.3811388441711,21,1,3,51,0
43.811444910383415,2734.638170878379,8,1,6,31,0
51.1979362248218,2726.002359538902,30,1,4,70,0
140.17197652941172,3764.664784347472,55,2,1,26,0
119.6499355399997,2264.670770953321,40,1,1,43,0
11.097099257071555,3137.8193829677602,4,0,8,41,1
177.62183976794938,3173.4728873159606,28,0,2,10,1
141.4616846285826,3075.484641244643,8,1,3,39,1
56.24564966427155,141.73624668671027,101,0,8,47,0
183.13058241674076,5770.103354181526,77,0,3,53,1
131.79923139502807,4028.7145762277614,3,2,3,48,1
24.735816778663033,1333.199923126893,19,1,5,12,0
68.00131333324016,1017.5142745892081,16,1,0,30,0
113.34102813215823,3701.0618296149582,3,2,3,57,1
48.318743768292705,2766.642458843083,27,0,7,85,0
42.69614302554654,1758.1165390257124,27,0,9,102,0
18.95186807087155,388.9913444693127,48,1,2,23,0
182.63502950203429,4414.481266187778,120,0,6,37,1
76.51142518322796,2484.426814359782,35,2,3,7,0
98.96962501974653,2665.2057865660304,35,2,4,42,0
133.86802254189334,2254.5098047361166,20,1,2,52,1
87.57927944621105,1833.2458084507161,51,2,2,30,0
104.40949514467829,1443.1828248333663,8,2,0,26,0
15.08745296992523,1341.8866864025822,1,1,1,59,1
94.26934848138225,299.4827266336688,11,2,0,27,0
53.981219521243034,656.2849756898652,15,2,5,105,1
110.54318840592353,1485.193412444874,9,2,1,38,0
40.91688121975061,446.1992277183422,90,0,3,34,0
145.93888217041086,1473.9537674434227,21,1,2,8,0
111.63740043903667,680.0941266668899,11,1,0,4,0
8.669870828167028,830.5686140465361,56,1,4,13,0
99.63973992818819,1049.9851171947967,34,0,1,51,0
45.91945830019432,1703.4333186294157,52,0,6,7,0
22.15931575302963,2058.7562256796373,14,1,3,59,1
129.67327312969536,1962.8523390708397,35,0,1,35,0
68.11520446258258,5909.949229259696,39,1,7,75,0
90.75086370084517,3603.5703006879444,157,0,12,91,1
50.89551747920113,4910.515099253201,82,2,2,66,0
133.67393301615294,3876.984665836896,14,2,0,37,1
4.137951800632102,518.7375522571318,113,1,9,21,0
164.9594925085116,4719.310035904425,57,0,6,36,0
44.06328089809152,2062.7836501384963,12,0,0,10,0
87.78700911144367,5178.068131208743,40,2,10,70,0
222.6896558757056,3476.6302060318744,49,2,1,7,1
168.1913092513127,4181.353825993597,6,0,4,54,1
192.28384412227894,1549.2124401308752,6,0,2,37,1
148.9697758685296,512.9422858854941,13,0,2,25,0
85.97275912836518,2625.965130399804,27,0,7,56,0
132.6404535629561,4083.5318800882355,50,0,6,40,1
6.235256644795214,2137.3226489890244,23,0,2,93,1
65.87724181454277,1928.7311407289499,35,1,2,28,0
152.52127339446437,2283.102791644838,40,0,5,52,0
10.253555202311702,607.825952841119,69,2,5,14,0
7.734088180383893,1459.9442111564995,27,1,4,1,0
62.2532220272025,1306.6829336415872,5,0,3,20,0
170.19480574960568,94.56619150949643,11,2,1,1,0
13.735644362799995,2159.7643099281186,9,1,4,20,0
317.53094979227365,937.9687602489635,0,2,9,21,1
108.18874950906029,4675.633744669765,52,0,6,47,0
110.46409057651363,110.96998062077535,62,0,5,35,1
48.930701319499946,295.115038118984,15,0,3,67,0
37.84768437153704,1623.4080838789757,53,0,2,25,1
133.30490885366254,598.9315807201972,14,1,7,59,0
157.18403920076676,864.756975509442,17,1,0,37,1
32.05137095985755,1810.0041782327523,19,2,2,54,1
110.78692146710405,774.8683800886197,15,0,5,51,0
152.4080752287569,1671.5355956961994,17,2,2,2,0
73.43957576695516,776.5564443027188,9,1,5,57,0
40.02873068659153,1618.173350905823,8,0,0,53,1
99.77257135365407,625.143854524789,30,0,6,69,0
136.4960745999185,2229.239071325199,38,1,0,22,1
229.70373824264223,876.3763051016294,36,1,1,16,1
6.706126879850935,984.727397666918,46,1,8,9,0
95.1777625543723,1920.065937740928,66,1,4,10,0
141.56135876584176,4693.255901811633,4,1,0,14,1
39.462366693894445,2175.262728623446,32,0,2,6,1
45.216687903195755,1538.172183686031,2,1,3,19,0
73.55235181272383,192.6200189597247,1,0,9,87,0
164.5040433084417,3527.4219387057856,38,0,3,24,0
46.93519865306918,4625.53452892828,134,1,8,75,1
168.87970793829052,2504.299928416236,38,1,0,11,0
103.42190164274689,2260.801772001857,22,0,5,44,0
71.5682807460363,2035.3439645920398,32,1,4,6,0
0.977793949087534,1292.9567466358492,30,1,0,10,0
96.45761607173065,1921.679418015112,40,1,4,58,1
46.02115749924719,3733.0610555291414,109,2,9,36,1
34.456730021791905,929.5290995653777,20,0,7,28,1
11.31441315759534,1412.1030759191017,31,2,1,8,0
134.0352748210748,2588.6196891749933,0,1,6,8,1
58.532021236742786,1068.4748718843787,13,2,2,66,0
217.03483903371765,2468.1730182635097,17,1,4,13,1
73.40334859878428,1779.9794828508134,71,2,8,8,0
103.8869371565126,2367.604537914377,23,1,1,22,0
65.0516987613774,2494.4560112471518,29,2,9,14,1
5.148702840627337,350.92086075439255,114,2,9,19,0
55.6497367583428,813.7743637800323,138,2,7,60,0
46.40103112623693,633.2493939211922,17,0,0,55,1
42.939544602037174,3414.6598505998522,15,2,1,34,0
105.48947151335113,2598.13390620502,29,0,1,26,0
4.79993635926521,1130.9601030420997,5,1,2,73,1
135.02247064459607,847.6031980392529,16,2,6,75,0
135.97638437623965,1855.5632419713797,23,1,4,25,0
64.65573888098581,3823.7379721424977,44,1,8,84,0
44.45573957307292,1882.0656867725952,7,2,7,42,0
59.82547233378321,3321.9853785809787,15,0,0,21,0
34.75484001744718,1088.299077841333,26,2,4,8,0
154.24792800195115,2018.3157082995954,29,1,2,17,0
150.62487149115572,3159.314204897446,45,1,3,43,0
103.1313379784986,1122.6238007422232,9,2,3,30,0
35.44734340588089,506.7809374341201,0,0,3,56,0
86.93607966741129,2259.832992606758,9,0,5,67,1
113.69122866520311,1839.6596547194404,31,1,6,62,0
232.3023600783135,2257.9404373968346,41,1,1,9,1
124.9948007742829,687.9501633655859,26,0,0,25,0
42.51851880473938,1151.0257229736126,15,2,3,49,0
64.29303818903301,5386.342294833397,93,1,3,47,1
5.40755642774797,5208.006151661444,87,0,1,78,1
114.55332780625415,2942.345779755768,27,1,4,3,0
39.04361264920407,1537.9560160880544,11,2,4,60,0
126.45019575459186,2851.5912841274003,31,0,6,48,1
132.82623155508855,86.6684768735422,26,1,3,47,0
45.164725991734144,1963.709528354947,15,2,4,31,0
152.53148827168542,118.55336659658121,19,1,0,6,0
104.63426105434644,370.12479715030855,15,2,3,36,0
74.32339657308552,845.7621270139759,9,2,5,72,0
136.77230899218068,3920.415379915882,41,0,6,41,0
52.25421603984214,1340.8321025729201,2,2,7,84,0
80.17430023864543,1604.6960403591593,21,1,2,27,0
6.385273737753309,1905.659724884405,11,2,4,15,0
66.86327174930435,1348.57019693635,9,2,2,16,0
92.26277309929364,2535.2543767348393,41,0,4,71,0
151.09952641769166,1333.8276612269744,0,2,2,17,1
36.52560369317354,4267.18793414018,29,2,9,80,0
139.92480122518285,4481.678491908915,6,1,0,47,1
160.34496631803367,3420.5402931363737,43,0,5,8,0
20.03413919028958,1184.3284814180772,32,0,4,6,0
91.85281961961616,452.5998081119027,16,0,6,74,0
134.79522023130045,2551.912946834108,42,2,3,40,0
26.032323509461285,1195.9018174264609,0,0,3,69,1
204.458603823143,2513.819748379853,142,2,11,37,1
100.13648662043482,4722.2394963646175,28,2,1,59,1
157.32846735882103,3848.6947930360675,88,1,5,12,1
52.43042683894173,261.7920044221771,16,1,4,92,1
7.224451627076711,1160.8392910183986,55,1,8,20,0
152.0876464935621,4474.83277936072,45,1,3,14,1
89.40372093912217,2734.5274162013434,39,1,9,29,0
68.44215123959238,1076.5697005601044,10,2,5,23,0
55.76583258901488,1245.2354124722117,3,2,1,8,0
137.57752926531634,602.4601983952116,13,0,2,11,0
135.23486948584286,2877.5322690709872,36,2,0,12,0
3.383430294984585,2246.5145355114964,11,2,0,8,0
190.210801274628,5102.841561551648,67,1,0,9,1
150.34713495392742,1205.8987777125253,30,2,0,19,0
82.09717747461877,1472.0183901029368,22,1,5,56,0
49.728496606993325,1846.6907889079298,4,0,2,29,0
158.96525758799595,6334.612879857709,116,0,3,50,1
149.93982861258857,1485.5653860182417,27,2,0,1,0
116.16912194076559,497.44295288250555,5,0,4,20,0
133.02702809945157,49.805313990605384,26,2,1,31,0
95.6668435849054,3178.8690610285907,3,0,5,73,0
32.79538703503444,1189.295721141707,23,1,3,8,0
34.104979227540625,2456.4965609210876,18,1,3,19,0
69.87207836716715,944.9115300426408,19,1,3,55,0
109.64778870166717,2593.0541067986387,43,1,3,2,0
37.483129309397015,1554.5387204860817,0,2,5,21,0
78.04060474153871,125.03289584459321,22,0,7,91,0
100.13683240140077,794.5802632489763,51,2,3,45,1
88.34919490399571,783.3844922138965,15,1,7,27,0
32.13498538031902,2683.472019332877,0,2,3,22,0
166.31295660419406,3629.9206338729055,5,0,2,30,1
82.96397066669493,2134.250346337262,35,2,4,66,0
58.65526933672443,1745.8972410673318,42,0,2,12,0
91.84608420089123,1888.293256589102,7,2,7,50,1
168.63288746905215,4988.64061971858,39,0,1,6,1
79.47197545919454,1908.8289766491712,15,0,0,0,1
83.8041445212805,1011.4082513532087,17,1,3,48,0
126.25818314229265,17.151808497778404,12,0,3,28,0
95.54728421046308,3011.8211560115114,14,1,4,48,0
33.65881381346345,3441.181229869922,35,1,2,72,1
123.53557691520042,2947.2168167384743,27,1,1,1,0
57.22202848478453,2408.964755699989,12,2,0,8,0
31.381568262491626,48.714799258156006,25,2,7,75,1
124.72612020069461,2561.5196439160927,31,2,2,26,0
51.41924722924219,170.59695847477724,104,2,6,35,0
110.78690228130164,2665.361260547108,38,0,0,16,1
16.343242015905624,1403.6925240184985,11,0,3,3,0
16.58561046283912,609.8679143122973,0,2,1,54,1
38.70448352704278,3347.0049043741387,30,0,0,27,0
86.99363995026931,1474.9829921715489,21,0,5,52,0
16.34949899333035,2479.2809351498386,21,1,4,37,0
126.97259938030773,3206.413153362287,18,1,1,11,1
132.731365661547,499.61387331212177,30,1,2,1,1
132.19276036115684,1877.5832470268606,28,1,5,45,0
66.60203631379167,1012.2266696249776,81,0,5,22,0
68.16616068103554,1142.1496521225147,9,2,0,39,0
107.78167003314147,2396.924835395328,3,0,0,18,0
63.656201737403855,1402.1201066074957,4,0,7,55,1
18.692461644690823,1716.2669391791305,23,0,5,8,0
36.172540446303245,2250.385422169079,12,1,3,8,0
141.14088937363778,1044.5730169774529,17,1,9,52,1
61.356405441315495,3701.3644201049456,6,1,1,39,1
249.06502835889538,4797.11999628006,35,2,3,10,1
123.01452471395537,3669.089845969276,34,0,4,29,0
45.10464036405874,2946.5454633031322,15,2,5,63,0
90.58990767741314,2387.1174662751255,36,1,7,84,0
186.93742765958632,3386.7325462414924,10,2,5,36,1
75.00357274654525,1498.6473091998632,3,0,4,60,1
36.54929798149887,1852.1234357596957,37,0,4,59,1
69.42136018841822,3522.141715693473,26,1,3,34,0
215.63030374081436,3288.7367658765916,41,1,7,32,1
174.39507036000077,1637.2827754472446,22,2,0,1,0
19.387533894001187,1447.5374637285809,6,1,4,7,0
112.49069078304436,1959.0472756112313,76,1,5,10,0
72.53958333534183,1560.2486912861214,18,0,4,50,0
79.50430575261461,3467.3418664218357,16,1,2,43,1
218.3128899900331,4691.490705885435,21,1,5,31,1
155.85064169568344,534.3162827712082,44,0,4,13,1
2.041531103232664,1264.4642115881916,26,0,4,0,0
21.18236201124143,2847.539254733905,33,2,6,95,0
86.21642126056113,1892.5687529944194,42,1,4,9,1
8.290139736913716,480.73052970194794,19,0,1,50,1
78.99288077126198,817.5670456716543,17,2,7,68,0
80.79684116302279,4168.47670700174,46,2,1,34,1
80.2674644131292,1888.2539009928505,19,1,5,54,0
145.08810991118588,1531.488727015141,103,1,7,28,0
91.73932735009923,2360.6939452921656,26,2,4,50,0
95.77512967528413,1946.4561043456047,21,0,6,57,0
134.91758833314853,3252.4072770701105,39,2,1,7,0
139.90188304300145,204.14900682474672,141,1,5,69,0
135.54891845076105,1812.3476665091903,90,0,7,17,0
123.57337545180236,231.65157839974285,9,0,0,3,0
4.174519367840233,1760.5360975055555,23,2,5,17,0
99.5144502202464,163.5288081760782,17,1,8,87,0
69.45075905098412,324.8671260728248,103,2,7,38,0
152.6556614947316,700.7064603109275,84,2,7,24,1
120.8148884010231,2966.773133212398,3,2,0,27,1
91.61376799622923,1418.4853520432714,78,0,6,18,0
158.04517267968328,4202.596998301516,4,0,0,7,1
56.75663831685816,1800.951737011606,44,1,6,2,0
121.20818261549343,2311.371039423572,59,1,5,9,0
59.05452811188847,1192.9638857109692,71,2,6,11,0
63.88303869160838,595.0266372869239,23,2,7,98,0
70.25677426089666,1674.8720672647432,13,2,2,32,0
33.23177488153436,2216.107339728535,11,1,2,6,0
135.13036845828464,5919.840337675019,62,0,1,3,0
123.95853456291147,418.26322823001493,12,0,0,23,0
80.02425025624606,1356.5292958116947,17,2,4,49,0
16.658890894148236,553.4615550438896,49,2,5,10,0
2.66595928494808,3721.476605000471,57,2,1,35,1
43.502787847228,21.5417922784398,29,2,4,8,1
85.86876960441967,2407.9877097570798,30,1,8,77,0
20.99563981678922,857.9029416524845,76,0,10,38,1
153.8109248233522,4826.310956032539,153,2,9,67,1
56.58117720732396,1728.9121694523033,49,1,2,9,0
124.88422980079866,2501.689192641802,52,2,3,11,0
80.95942176515311,3306.1397533666186,7,2,4,28,0
44.48977417695475,2552.5827001832013,38,0,0,35,0
180.68788610166376,778.1376658329448,56,2,0,30,0
113.46350872622625,3353.580164300009,5,0,4,60,1
104.91667112313598,2544.018147455663,48,0,2,5,1
11.832144828369536,783.9233592502337,22,0,3,8,1
122.47812421351973,2807.048331973001,6,1,0,20,1
33.38545514203874,2031.7626371801616,16,1,7,16,0
3.502740720364372,1769.1444201522195,20,0,0,61,1
159.3693265728205,337.5629936558038,3,2,0,20,1
109.3583354067199,585.8346695404348,20,0,0,29,0
25.42907967592362,2447.8640419767953,39,2,0,21,0
73.33739615474188,4690.478204972426,45,0,6,76,0
28.029900110953633,1213.3052645949629,31,2,2,84,1
3.640287456561218,401.1635718171673,55,1,4,24,0
31.54269606978133,2479.1991242244835,25,2,0,20,1
128.15865354774166,913.7228607815259,19,0,4,34,0
54.7805995015568,62.78773144378681,11,1,6,74,0
72.82028807846018,1038.9103435118964,19,2,2,3,1
155.45233790389682,3540.8468578518587,39,2,7,43,1
146.38055343954744,109.19888191705127,5,2,3,8,0
94.80830068368049,3421.906989848863,29,2,4,41,0
14.82299426335625,212.29064963825016,8,2,1,0,1
30.155596695170374,1982.7049245821204,13,1,4,4,0
127.39744709358463,472.10646946665565,5,1,6,30,0
94.95845700848301,1362.4516145013908,11,1,3,44,0
28.05405755610122,391.5090363685863,6,1,9,96,0
86.70151659758987,5063.74008792816,5,0,2,26,1
83.62282168561518,1809.5164765402328,48,1,5,12,0
45.17803742019812,500.5484077809565,34,2,6,1,0
52.69303049290812,1973.2465993208223,48,2,4,52,1
43.654568231918915,516.260223423572,22,1,4,11,0
1.2809425374659682,3194.397986746786,38,2,1,40,0
67.6311090102092,550.039440638908,15,1,2,5,1
64.71068998203152,2832.9805065493615,73,2,2,60,1
63.549312672067444,3835.282026753309,30,0,7,63,0
36.508528267087954,934.5026049792916,19,0,3,0,0
163.6180023821561,933.363134498758,36,1,0,6,0
100.32602723479928,81.77961024539513,20,1,0,35,0
120.98449203805328,3927.936147254067,17,1,0,5,1
87.25672103853282,2537.2342003152107,33,2,2,1,0
8.793829639092763,1458.556680922658,39,1,5,8,0
130.91167581029453,727.3467758167621,20,0,0,36,0
52.370149737366155,1629.8108841570481,12,2,1,63,1
194.62399521014902,3025.6122327177914,128,1,7,55,1
51.75378227940088,1717.0991598046494,15,2,2,20,0
136.77581760950858,1352.5863751755016,23,2,0,20,0
94.37850612693259,958.3922507717543,95,1,9,23,0
105.06097180907958,1024.4019462722072,22,2,1,25,0
6.053513988675974,1518.4463936840064,28,0,3,3,0
178.38756701706822,3596.2399722776763,73,0,2,19,1
138.4654741595803,388.31707468153854,17,2,2,28,0
135.43917863083567,2900.552207648038,53,1,0,33,1
44.826407230304355,1096.1029082587697,12,2,4,9,0
9.376157378698046,2247.9005852893115,10,0,2,21,0
46.94316566734878,2340.3173696435333,16,2,4,12,0
129.61006560921788,1634.2216117411854,10,2,0,22,0
181.33040179819992,4581.3536840606575,14,0,0,11,1
167.6934137586826,1538.4171323485516,31,2,1,11,0
3.1214000626520217,1757.7963423290075,13,2,1,1,0
128.7986384066514,1045.0386014994865,49,1,0,11,0
37.391181384459514,7831.8127557425,124,1,2,80,1
134.32901242343837,67.333219957908,9,0,6,59,1
174.85998954857547,178.14823627200906,19,0,2,21,0
222.6229288687133,4276.513037619178,87,0,2,18,1
110.31843747248605,3056.5399547956576,39,1,5,48,0
4.421327950675625,1463.72108100623,12,0,1,6,0
107.84157098957208,396.40652484930513,18,0,1,24,1
94.70505828863304,2831.105386520738,41,0,1,11,1
103.87582711007403,1391.9741760063594,89,1,3,29,0
6.810983668882017,1446.0753598150584,28,2,4,0,1
118.87870529226943,204.99431840047123,20,0,4,35,1
133.146520121251,4332.757600234291,54,2,0,10,0
2.030713318591417,1333.0984575974267,14,0,5,86,1
117.38077478039197,4607.737323233709,26,2,5,33,0
168.72363065063382,1954.6543681733874,22,1,7,51,1
56.79745215758565,1108.137063201053,8,1,4,56,0
130.07176024615123,3420.6916604636626,36,0,2,6,1
99.53927533095857,987.9096037453553,18,2,2,24,0
85.24541200367918,1564.8590080372228,16,1,1,27,0
114.44282704851761,2158.1071265232995,8,0,2,68,1
147.70650479824366,1426.7705634045396,37,0,0,23,0
76.72259375390175,2395.3495451426083,29,1,5,64,0
65.74840657101083,1470.445250677399,26,1,0,5,0
70.16424463237439,1312.8837769647535,68,0,5,18,0
88.29764417163625,1652.027253904841,11,2,2,54,1
238.04843323459406,183.13849503923916,73,2,5,16,1
30.660541158540696,4751.170650791931,5,2,0,59,1
169.613931421799,656.9822661062142,19,0,1,7,0
22.570056496089435,1412.8307187693576,42,1,3,3,0
14.668623149529708,1466.0837144898878,25,0,4,1,0
8.517952777141446,2105.1575224834605,9,1,3,73,1
129.2130666893174,1065.3634959767305,27,2,5,39,0
158.07942065811682,1158.9817346768943,49,2,2,12,1
160.85541785537015,1905.9870676677197,32,1,2,20,0
67.15189835094384,958.1337510771415,5,1,5,63,0
90.13327137027382,1731.3007884124781,17,0,5,61,0
155.41740126585677,1273.144603595036,34,2,2,20,0
98.55795838581166,5807.182188746184,54,0,2,14,1
87.20365910652046,925.4780244782417,29,0,1,49,0
84.48164229790244,3602.764531393993,44,0,4,60,0
60.73933700240127,917.6863393828958,18,2,3,9,0
38.92167938467442,1343.537649070468,15,0,0,6,0
70.97874270738737,907.4743884288648,18,0,4,76,0
94.77525285349762,1723.056729075583,17,0,6,63,0
40.42931073609751,1770.6745302206882,18,0,8,82,0
57.77508833060618,3181.835988845487,34,0,8,93,0
105.17200389977734,3166.903250180533,36,0,0,15,1
84.2989425612073,616.7874931537756,59,2,4,20,0
206.71082437973868,4712.191866733539,38,0,5,5,1
116.3393185802753,5578.73869900373,153,1,9,63,1
47.61468553983917,312.56754304107415,62,0,2,32,0
21.48925853392278,1526.3733872069415,28,0,0,13,0
74.40470539889812,3919.7330649665755,36,2,1,21,1
139.04994944682383,2289.4243310116576,69,2,7,10,0
28.149524978261308,5498.017481975222,42,1,2,30,1
101.63826004008723,1054.4294936702076,28,1,1,39,0
51.26306077843614,64.0691998238525,4,2,2,34,1
73.5829356168758,885.6145527952849,9,2,4,14,0
31.9663789224916,1892.7299965377988,6,0,5,30,0
40.26126431750241,1937.5277788364833,45,2,5,11,0
144.09059671007665,5310.945982324841,60,1,1,61,1
114.62685468522983,2871.174949219262,46,0,8,22,0
131.79016463647937,3662.3187306733344,27,1,3,9,0
93.11604289748112,1465.4051078477196,28,0,1,16,0
134.26045614473674,2327.9146928197842,10,2,5,40,1
167.63218980294016,395.4285643704334,28,1,2,27,0
104.90580255952875,2013.697335206566,7,0,1,41,0
147.4144314612699,1672.7215683900422,50,0,2,53,0
23.29449050097509,906.9111419810229,30,2,5,0,0
117.81732263397897,429.038919828334,29,2,2,11,0
73.59056690493321,589.8308664619258,17,2,4,6,0
132.45248269295575,2181.8946762703617,19,1,4,4,1
97.53969842316178,859.6411801719053,18,0,3,45,0
13.727614865181145,2449.100062139268,1,2,6,31,0
98.12817944220961,1362.3976199579408,0,1,5,49,1
28.085956807846642,2371.517289912126,5,1,1,10,0
17.448706203109495,1372.9812595750864,38,1,5,0,0
151.42463016675643,2920.8096664066366,31,2,0,9,0
129.96867082850318,2979.7471027609795,35,2,4,26,0
90.09918196917728,3043.349955537314,27,0,2,18,1
242.0681541117603,5660.683268529123,89,0,0,27,1
16.175309090576278,1926.397516532636,75,2,10,21,1
133.4330662948442,360.3392697202719,0,1,2,16,0
27.490531280263752,2839.3180862477834,9,1,4,32,0
175.73265877251742,1675.5627371766327,42,1,1,8,0
98.7895564931801,1645.9112162569759,16,0,6,53,0
99.45913245065668,431.3108292019008,11,1,1,9,1
80.83058808809034,2618.6725696517515,19,0,6,47,0
111.21306258114645,2199.002876817302,14,0,6,58,0
90.82837170919653,483.0982656317768,11,1,4,45,0
135.27369964852463,2236.1309219427662,34,1,5,40,0
126.8980472284639,206.5637722688167,28,2,2,58,0
57.12088437680039,544.3077938974657,94,2,7,24,0
112.24860203529116,1363.5751520337308,28,1,5,48,0
37.59593333239264,996.5926632283836,17,0,2,1,0
38.679647347486714,3924.7554333542676,19,0,5,48,0
123.14185646011353,1963.3878980698078,26,0,7,59,0
123.96043217554329,1366.778100881847,22,0,3,32,0
41.32570937680512,2257.1944237469365,50,0,3,23,1
43.23618581410085,21.185725669132353,4,2,5,64,0
64.70415855299701,2953.917676540528,11,1,0,18,1
16.53566401581878,221.15141460938935,42,2,8,7,1
161.847528468429,764.0458080840683,40,0,1,19,0
98.73525821213016,1187.8406207090363,23,0,2,33,0
49.991331402523265,2613.7622445961338,24,0,6,62,0
75.69579343034366,1555.8169579951682,17,0,2,68,0
66.55724492618774,1818.4531935054447,47,1,2,11,0
176.96667335903913,2185.536439378601,98,0,0,64,0
24.450787717901434,925.7851865422242,23,1,1,12,0
41.63066343745483,1658.3261059288907,42,0,5,0,0
38.91063653977704,3122.5087091240457,45,1,2,58,0
82.38517033090746,2328.168092221848,7,2,11,83,1
170.2938106963927,2950.9013772561684,39,0,1,3,0
121.19859265148685,465.7470781093414,27,1,3,2,0
120.98236671244949,4604.563543810679,47,2,4,28,0
142.6308106936377,1080.3251463280399,17,0,2,12,0
85.70933229544836,2375.7006415619576,21,0,6,49,0
17.76443640962357,915.612070564428,36,0,2,8,0
98.8527989250106,3873.814315797409,54,1,2,33,0
126.99893731683713,1944.4194322571825,55,1,2,35,0
93.98333352472127,1899.7113446152857,75,2,6,2,0
161.25284927229205,4076.8145659274614,80,1,1,30,1
65.65508846187669,3800.674267557776,5,1,2,55,1
232.99214147277928,685.028733485074,22,0,0,7,0
98.72382356103793,4173.184008758534,26,0,7,46,0
112.73858176599529,1609.056679828131,60,0,2,41,0
110.1817577749913,561.6848501145907,33,0,4,66,0
164.73066820795293,1316.231146676508,34,0,1,2,1
13.418805279924896,1005.1465151746886,6,0,5,69,1
28.41689506009998,1022.5056005421909,50,0,7,19,0
123.42066405646162,1202.7186361691306,100,2,4,40,0
110.60271280442939,1173.4636147277056,40,2,3,54,0
137.82581657464206,896.5469563113668,6,2,1,2,0
87.78742729170474,1428.7449049974193,0,2,0,35,0
42.29208411311129,981.3429125089242,8,0,0,14,0
54.30576139902782,3478.874510342142,100,2,8,35,1
100.3675939165805,634.1574518677073,0,0,1,6,0
2.407163368992137,1292.0437127117768,2,2,1,7,1
44.790153141582834,1302.694638184529,59,1,6,6,0
151.70453498494985,422.8182087940879,2,2,2,26,0
57.45073898091467,1526.9421164401983,4,2,3,22,0
10.172812196135695,765.2815547988428,56,0,6,10,0
205.26885107274904,3301.231880550921,58,2,7,10,1
75.0612061710877,3685.804961929797,34,1,3,48,0
128.33650863860515,1344.8422547621467,33,0,3,41,0
5.469745991061394,489.655693649766,38,0,2,17,1
152.06089687459112,2997.2901596155893,9,2,7,59,1
144.04097874448976,4236.442860910447,67,0,6,74,0
109.89285292474601,549.0674881546038,15,0,3,58,0
122.9068209895988,5664.286143324426,79,0,0,38,1
95.50956326555456,1242.1264147518782,3,0,8,74,1
121.49685551753598,5379.205120353159,63,0,1,25,0
19.35969744941497,595.687656967368,15,0,3,67,1
143.751841204845,1294.5765258973845,6,1,1,23,0
92.45521175292915,553.5042940721764,20,2,5,49,1
12.39782041782955,1614.714542063483,7,1,0,3,0
180.72075502540378,440.5928847486731,37,0,0,21,0
137.22383293676438,2316.3013070748098,23,0,1,4,0
212.72048747044053,5004.5360749406,184,2,13,49,1
123.96132504477588,595.1521532934651,85,1,10,6,1
42.18312629567989,1728.8978484616437,6,2,3,22,0
76.63543654433633,1382.9374608454134,34,1,5,88,0
37.49868864096765,1992.6907182653704,18,0,0,16,0
18.752165820314694,948.2150315148965,30,2,3,7,0
110.59612418434153,922.1724429481383,65,2,2,101,1
110.06530834397239,291.41161759303145,4,0,7,21,1
52.96243976962775,1737.6441537462233,15,2,6,64,0
114.22983768410897,322.07693596195304,27,1,2,9,0
